Code,Name,Email
28073941,"CP INF-PRI ""william shakespeare""",cp.williamshakespeare.coslada@educa.madrid.org
28066090,"CP INF-PRI ""winston churchill""",cp.winstonchurchill.madrid@educa.madrid.org
28078602,"CP INF-PRI ""yvonne blake""",cp.yvonneblake.fuenlabrada@educa.madrid.org
28060816,"CIMELPR PRSEC ""padre antonio soler""",cim.sanlorenzo@educa.madrid.org
28065711,"CIMPR SEC ""federico moreno torroba""",cim.morenotorroba.madrid@educa.madrid.org
28037624,"CP EE ""alfonso x el sabio""",cpee.alfonsodecimo.leganes@educa.madrid.org
28021161,"CP EE ""francisco del pozo""",cpee.franciscodelpozo.madrid@educa.madrid.org
28005428,"CP EE ""fray pedro ponce de leon""",cpee.poncedeleon.madrid@educa.madrid.org
28021173,"CP EE ""fundacion goyeneche""",cpee.goyeneche.madrid@educa.madrid.org
28037818,"CP EE ""guadarrama""",cpee.guadarrama.coslada@educa.madrid.org
28036942,"CP EE ""infanta elena""",cpee.infantaelena.madrid@educa.madrid.org
28029664,"CP EE ""inmaculada concepcion""",cpee.inmaculadaconcepcion.madrid@educa.madrid.org
28037387,"CP EE ""joan miro""",cpee.joanmiro.madrid@educa.madrid.org
28039323,"CP EE ""juan xxiii""",cpee.juanveintitres.fuenlabrada@educa.madrid.org
28039116,"CP EE ""la quinta""",cpee.laquinta.madrid@educa.madrid.org
28033564,"CP EE ""maria montessori""",cpee.montessori.parla@educa.madrid.org
28005556,"CP EE ""maria soriano""",cpee.mariasoriano.madrid@educa.madrid.org
28036310,"CP EE ""miguel de unamuno""",cpee.unamuno.mostoles@educa.madrid.org
28040994,"CP EE ""miguel hernandez""",cpee.miguelhernandez.colmenarviejo@educa.madrid.org
28058585,"CP EE ""monte abantos""",cpee.monteabantos.lasrozas@educa.madrid.org
28033515,"CP EE ""pablo picasso""",cpee.picasso.alcala@educa.madrid.org
28039335,"CP EE ""peñalara""",cpee.penalara.colladovillalba@educa.madrid.org
28021151,"CP EE ""princesa sofia""",cpee.princesasofia.madrid@educa.madrid.org
28001642,"CP EE ""principe de asturias""",cpee.principedeasturias.aranjuez@educa.madrid.org
28078560,"CP EE ""rosa parks""",cpee.rosaparks.coslada@educa.madrid.org
28076319,"CP EE ""santiago ramon y cajal""",cpee.ramonycajal.getafe@educa.madrid.org
28036309,"CP EE ""severo ochoa""",cpee.severoochoa.alcorcon@educa.madrid.org
28069704,"CP EE ""sor juana ines de la cruz""",cpee.sorjuanainesdelacruz.fuenlabrada@educa.madrid.org
28029241,"CP EE ""vallecas""",cpee.vallecas.madrid@educa.madrid.org
28028076,"CP EE ""vicente ferrer""",cpee.vicenteferrer.sansebastian@educa.madrid.org
28030204,"CEPA ""agustina de aragon""",cepa.mostoles@educa.madrid.org
28045360,"CEPA ""alfar""",cepa.alcorcon@educa.madrid.org
28059395,"CEPA ""almajan""",cepa.torrelodones@educa.madrid.org
28030125,"CEPA ""aluche""",cepa.aluche.madrid@educa.madrid.org
28045608,"CEPA ""arganzuela""",cepa.arganzuela.madrid@educa.madrid.org
28059401,"CEPA ""buitrago de lozoya""",cepa.buitrago@educa.madrid.org
28043259,"CEPA ""canillejas""",cepa.canillejas.madrid@educa.madrid.org
28030101,"CEPA ""casa de la cultura""",cepa.getafe@educa.madrid.org
28045268,"CEPA ""cid campeador""",cepa.cidcampeador.madrid@educa.madrid.org
28045271,"CEPA ""ciudad lineal""",cepa.ciudadlineal.madrid@educa.madrid.org
28038641,"CEPA ""colmenar viejo""",cepa.colmenarviejo@educa.madrid.org
28038631,"CEPA ""coslada""",cepa.coslada@educa.madrid.org
28030113,"CEPA ""cultural moratalaz""",cepa.moratalaz.madrid@educa.madrid.org
28038689,"CEPA ""daoiz y velarde""",cepa.daoizyvelarde.madrid@educa.madrid.org
28059361,"CEPA ""distrito centro""",cepa.centro.madrid@educa.madrid.org
28037892,"CEPA ""don juan i""",cepa.alcala@educa.madrid.org
28045347,"CEPA ""dulce chacon""",cepa.dulcechacon.madrid@educa.madrid.org
28045359,"CEPA ""el buen gobernador""",cepa.torrejondeardoz@educa.madrid.org
28045463,"CEPA ""el molar""",cepa.elmolar@educa.madrid.org
28045281,"CEPA ""el ponton""",cepa.colladovillalba@educa.madrid.org
28042875,"CEPA ""enrique tierno galvan""",cepa.arganda@educa.madrid.org
28042954,"CEPA ""entrevias""",cepa.entrevias.madrid@educa.madrid.org
28042942,"CEPA ""fuencarral""",cepa.fuencarral.madrid@educa.madrid.org
28045414,"CEPA ""gloria fuertes""",cepa.gloriafuertes.navalcarnero@educa.madrid.org
28045438,"CEPA ""hermanos correa""",cepa.valdemoro@educa.madrid.org
28033311,"CEPA ""hortaleza-mar amarillo""",cepa.maramarillo.madrid@educa.madrid.org
28046479,"CEPA ""joaquin sorolla""",cepa.joaquinsorolla.madrid@educa.madrid.org
28045372,"CEPA ""jose luis sampedro""",cepa.aranjuez@educa.madrid.org
28033321,"CEPA ""jose luis sampedro""",cepa.sampedro.madrid@educa.madrid.org
28033333,"CEPA ""la albufera""",cepa.laalbufera.madrid@educa.madrid.org
28059371,"CEPA ""la mesta""",cepa.lamesta.villanuevadelacanada@educa.madrid.org
28059383,"CEPA ""la oreja verde""",cepa.galapagar@educa.madrid.org
28057805,"CEPA ""las rosas""",cepa.lasrosas.madrid@educa.madrid.org
28045621,"CEPA ""las rozas""",cepa.lasrozas@educa.madrid.org
28045311,"CEPA ""los rosales""",cepa.losrosales.madrid@educa.madrid.org
28045441,"CEPA ""mancomunidad del suroeste""",cepa.mancomunidadsuroeste.grinon@educa.madrid.org
28038665,"CEPA ""mariano jose de larra""",cepa.pinto@educa.madrid.org
28057672,"CEPA ""mario vargas llosa""",cepa.mariovargasllosa.majadahonda@educa.madrid.org
28045657,"CEPA ""moncloa""",cepa.moncloa.madrid@educa.madrid.org
28045293,"CEPA ""oporto""",cepa.oporto.madrid@educa.madrid.org
28046467,"CEPA ""orcasitas""",cepa.orcasitas.madrid@educa.madrid.org
28043260,"CEPA ""pablo guzman""",cepa.pabloguzman.madrid@educa.madrid.org
28042929,"CEPA ""pan bendito""",cepa.panbendito.madrid@educa.madrid.org
28044549,"CEPA ""paracuellos del jarama""",cepa.paracuellos@educa.madrid.org
28036930,"CEPA ""paulo freire""",cepa.fuenlabrada@educa.madrid.org
28042887,"CEPA ""pedro martinez gavito""",cepa.sanlorenzo@educa.madrid.org
28057684,"CEPA ""pozuelo de alarcon""",cepa.pozuelodealarcon@educa.madrid.org
28045426,"CEPA ""ramon y cajal""",cepa.parla@educa.madrid.org
28057660,"CEPA ""rivas-vaciamadrid""",cepa.rivas@educa.madrid.org
28045396,"CEPA ""rosalia de castro""",cepa.leganes@educa.madrid.org
28036656,"CEPA ""san fernando de henares""",cepa.sanfernandodehenares@educa.madrid.org
28045669,"CEPA ""san martin de la vega""",cepa.sanmartindelavega@educa.madrid.org
28044628,"CEPA ""san martin de valdeiglesias""",cepa.sanmartindevaldeiglesias@educa.madrid.org
28060968,"CEPA ""san sebastian de los reyes""",cepa.sansebastian@educa.madrid.org
28060971,"CEPA ""sierra de guadarrama""",cepa.sierradeguadarrama.colladomediano@educa.madrid.org
28044896,"CEPA ""sierra norte""",cepa.torrelaguna@educa.madrid.org
28042930,"CEPA ""tetuan""",cepa.tetuan.madrid@educa.madrid.org
28044562,"CEPA ""torres de la alameda""",cepa.torresdelaalameda@educa.madrid.org
28044513,"CEPA ""vallecas""",cepa.vallecas.madrid@educa.madrid.org
28045323,"CEPA ""vicalvaro""",cepa.vicalvaro.madrid@educa.madrid.org
28044574,"CEPA ""villarejo de salvanes""",cepa.villarejodesalvanes@educa.madrid.org
28043235,"CEPA ""villaverde""",cepa.villaverde.madrid@educa.madrid.org
28044501,"CEPA ""vista alegre""",cepa.vistaalegre.madrid@educa.madrid.org
28043201,"E.M.EPA ""esc. de adultos de arganzuela""",cepa.escadarganzuela.madrid@educa.madrid.org
28044537,"E.M.EPA ""esc. de adultos de barajas""",cepa.barajas.madrid@educa.madrid.org
28036772,"E.M.EPA ""esc. mun. ramon maria del valle inclan""",cepa.valleinclan.alcorcon@educa.madrid.org
28042449,"E.M.EPA ""escuela de adultos de moncloa""",cepa.escadmoncloa.madrid@educa.madrid.org
28044525,"E.M.EPA ""escuela municipal de adultos usera""",cepa.escadusera.madrid@educa.madrid.org
28036826,"E.M.EPA ""escuela municipal de educacion de adultos""",cepa.universidadpopular.torrejondeardoz@educa.madrid.org
28044495,"E.M.EPA ""escuela municipal de educacion de adultos""",cepa.emunicipaladultos.alcala@educa.madrid.org
28036760,"E.M.EPA ""universidad popular miguel delibes""",cepa.universidadpopular.alcobendas@educa.madrid.org
28056023,"UFIL ""cid campeador""",ufil.cidcampeador.madrid@educa.madrid.org
28056096,"UFIL ""el empecinado""",ufil.elempecinado.alcala@educa.madrid.org
28066375,"UFIL ""margarita salas""",ufil.margaritasalas.fuenlabrada@educa.madrid.org
28056072,"UFIL ""pablo neruda""",ufil.neruda.mostoles@educa.madrid.org
28056060,"UFIL ""primero de mayo""",ufil.primerodemayo.leganes@educa.madrid.org
28056114,"UFIL ""puerta bonita""",ufil.puertabonita.madrid@educa.madrid.org
28056084,"UFIL ""san ramon""",ufil.sanramon.parla@educa.madrid.org
28056059,"UFIL ""sierra palomeras""",ufil.sierrapalomeras.madrid@educa.madrid.org
28056035,"UFIL ""tierruca""",ufil.tierruca.madrid@educa.madrid.org
28056047,"UFIL ""virgen de africa""",ufil.virgendeafrica.madrid@educa.madrid.org
28056436,"CEPA.EP ""alborada""",cepa.alborada.navalcarnero@educa.madrid.org
28056424,"CEPA.EP ""alonso quijano""",cepa.alonsoquijano.valdemoro@educa.madrid.org
28056412,"CEPA.EP ""clara campoamor""",cepa.claracampoamor.alcala@educa.madrid.org
28056451,"CEPA.EP ""dulce chacon""",cepa.dulcechacon.aranjuez@educa.madrid.org
28056400,"CEPA.EP ""jose hierro""",cepa.josehierro.alcala@educa.madrid.org
28056448,"CEPA.EP ""yucatan""",cepa.yucatan.soto@educa.madrid.org
28064721,"AA.HOSP. ""aula hospitalaria de fuenlabrada""",ah.fuenlabrada.fuenlabrada@educa.madrid.org
28058019,"AA.HOSP. ""aula hospitalaria doce de octubre""",ah.docedeoctubre.madrid@educa.madrid.org
28057957,"AA.HOSP. ""aula hospitalaria fundacion alcorcon""",ah.fundaciondealcorcon.alcorcon@educa.madrid.org
28057970,"AA.HOSP. ""aula hospitalaria hosp. gral. mostoles""",ah.hgdemostoles.mostoles@educa.madrid.org
28057969,"AA.HOSP. ""aula hospitalaria hosp. univ. de getafe""",ah.hugetafe.getafe@educa.madrid.org
28075820,"AA.HOSP. ""aula hospitalaria hosp. univ. principe de asturias""",ah.principedeasturias.alcala@educa.madrid.org
28057994,"AA.HOSP. ""aula hospitalaria la paz""",ah.lapaz.madrid@educa.madrid.org
28058007,"AA.HOSP. ""aula hospitalaria ramon y cajal""",ah.ramonycajal.madrid@educa.madrid.org
28057982,"AA.HOSP. ""aula hospitalaria severo ochoa""",ah.severoochoa.leganes@educa.madrid.org
28018371,"AA.HOSP. ""catedra de pediatria, hospital clinico""",cpee.hospitalclinico.madrid@educa.madrid.org
28005520,"AA.HOSP. ""hospital del niño jesus""",cpee.hospitalninojesus.madrid@educa.madrid.org
28038550,"AA.HOSP. ""hospital gregorio marañon""",cpee.hospitalmaranon.madrid@educa.madrid.org
28078857,"AA.HOSP. ""hospital puerta de hierro""",ah.puertadehierro.majadahonda@educa.madrid.org
28701196,"CET ""guadarrama""",cet.guadarrama@educa.madrid.org
28701032,"CET ""norte""",cet.norte.madrid@educa.madrid.org
28701081,"CET ""pradera de san isidro""",cet.praderadesanisidro.madrid@educa.madrid.org
28701020,"CET ""puerta de madrid""",cet.puertademadrid.alcala@educa.madrid.org
28701056,"CET ""san agustin""",cet.leganes@educa.madrid.org
28700982,"CET ""vallecas""",cet.vallecas.madrid@educa.madrid.org
28066065,"CREI ""sagrado corazon de jesus""",crei.scorazon.madrid@educa.madrid.org
28080050,"IES "" nuevo en arroyomolinos 3""",
28057222,"IES ""adolfo suarez""",ies.adolfosuarez.paracuellos@educa.madrid.org
28077907,"IES ""africa""",ies.africa.fuenlabrada@educa.madrid.org
28041354,"IES ""agora""",ies.agora.alcobendas@educa.madrid.org
28033539,"IES ""alameda de osuna""",ies.alamedadeosuna.madrid@educa.madrid.org
28003304,"IES ""alarnes""",ies.alarnes.getafe@educa.madrid.org
28042590,"IES ""albéniz""",ies.albeniz.alcala@educa.madrid.org
28040660,"IES ""aldebaran""",ies.aldebaran.alcobendas@educa.madrid.org
28050537,"IES ""alfonso moreno""",ies.alfonsomoreno.brunete@educa.madrid.org
28076368,"IES ""alfredo kraus""",ies.alfredokraus.madrid@educa.madrid.org
28039682,"IES ""alkala-nahar""",ies.alkalanahar.alcala@educa.madrid.org
28000467,"IES ""alonso de avellaneda""",ies.alonsodeavellan.alcala@educa.madrid.org
28035305,"IES ""alonso quijano""",ies.alonsoquijano.alcala@educa.madrid.org
28039037,"IES ""alpajes""",ies.alpajes.aranjuez@educa.madrid.org
28046111,"IES ""alpedrete""",ies.alpedrete.alpedrete@educa.madrid.org
28040611,"IES ""al-satt""",ies.alsatt.algete@educa.madrid.org
28041411,"IES ""altair""",ies.altair.getafe@educa.madrid.org
28025129,"IES ""alto jarama""",ies.altojarama.torrelaguna@educa.madrid.org
28079370,"IES ""ana frank""",ies.anafrank.madrid@educa.madrid.org
28057209,"IES ""ana maria matute""",ies.anammatute.velilla@educa.madrid.org
28036991,"IES ""angel corella""",ies.angelcorella.colmenarviejo@educa.madrid.org
28044768,"IES ""anselmo lorenzo""",ies.anselmolorenzo.sanmartindelavega@educa.madrid.org
28064007,"IES ""antares""",ies.antares.rivas@educa.madrid.org
28042671,"IES ""antonio de nebrija""",ies.antoniodenebrija.mostoles@educa.madrid.org
28037031,"IES ""antonio dominguez ortiz""",ies.antoniodomingue.madrid@educa.madrid.org
28078559,"IES ""antonio fraguas forges""",ies.forges.madrid@educa.madrid.org
28042085,"IES ""antonio gala""",ies.antoniogala.mostoles@educa.madrid.org
28041391,"IES ""antonio gaudi""",ies.antoniogaudi.coslada@educa.madrid.org
28042061,"IES ""antonio lopez garcía""",ies.antoniolopezgarcia.getafe@educa.madrid.org
28000522,"IES ""antonio machado""",ies.machado.alcala@educa.madrid.org
28018460,"IES ""arcipreste de hita""",ies.arciprestedehita.madrid@educa.madrid.org
28028301,"IES ""arquitecto pedro gumiel""",ies.arquitectopedro.alcala@educa.madrid.org
28032471,"IES ""arquitecto peridis""",ies.arquitectoperid.leganes@educa.madrid.org
28058640,"IES ""arquitecto ventura rodriguez""",ies.arquitectoventurarodriguez.boadilla@educa.madrid.org
28030575,"IES ""arturo soria""",ies.arturosoria.madrid@educa.madrid.org
28046091,"IES ""atenea""",ies.atenea.alcala@educa.madrid.org
28058639,"IES ""atenea""",ies.atenea.sansebastian@educa.madrid.org
28045815,"IES ""avalon""",ies.avalon.valdemoro@educa.madrid.org
28028428,"IES ""avenida de los toreros""",ies.avenidadelostor.madrid@educa.madrid.org
28019971,"IES ""barajas""",ies.barajas.madrid@educa.madrid.org
28030991,"IES ""barrio de bilbao""",ies.barriodebilbao.madrid@educa.madrid.org
28058664,"IES ""barrio loranca""",ies.barrioloranca.fuenlabrada@educa.madrid.org
28020201,"IES ""barrio simancas""",ies.barriosimancas.madrid@educa.madrid.org
28020892,"IES ""beatriz galindo""",ies.beatrizgalindo.madrid@educa.madrid.org
28040003,"IES ""benjamin rua""",ies.benjaminrua.mostoles@educa.madrid.org
28030927,"IES ""blas de otero""",ies.blasdeotero.madrid@educa.madrid.org
28028404,"IES ""butarque""",ies.butarque.leganes@educa.madrid.org
28041512,"IES ""calatalifa""",ies.calatalifa.villaviciosa@educa.madrid.org
28067628,"IES ""calderon de la barca""",ies.calderon.pinto@educa.madrid.org
28020961,"IES ""calderon de la barca""",ies.calderondelabar.madrid@educa.madrid.org
28038914,"IES ""camilo jose cela""",ies.camilojosecela.pozuelodealarcon@educa.madrid.org
28046352,"IES ""cañada real""",ies.canadareal.galapagar@educa.madrid.org
28020934,"IES ""cardenal cisneros""",ies.cardenalcisnero.madrid@educa.madrid.org
28039670,"IES ""cardenal cisneros""",ies.cardenalcisnero.alcala@educa.madrid.org
28020855,"IES ""cardenal herrera oria""",ies.cardenalherrera.madrid@educa.madrid.org
28039943,"IES ""carlos bousoño""",ies.carlosbousono.majadahonda@educa.madrid.org
28020557,"IES ""carlos iii""",ies.carlostercero.madrid@educa.madrid.org
28018484,"IES ""carlos maria rodriguez de valcarcel""",ies.rodriguezdevalcarcel.madrid@educa.madrid.org
28044306,"IES ""carmen conde""",ies.carmenconde.lasrozas@educa.madrid.org
28023327,"IES ""carmen martin gaite""",ies.carmenmartingai.navalcarnero@educa.madrid.org
28022207,"IES ""carmen martín gaite""",ies.carmenmartingai.moralzarzal@educa.madrid.org
28040684,"IES ""carpe diem""",ies.carpediem.chinchon@educa.madrid.org
28070962,"IES ""carpe diem""",ies.carpediem.fuenlabrada@educa.madrid.org
28030174,"IES ""celestino mutis""",ies.celestinomutis.madrid@educa.madrid.org
28049341,"IES ""centro de capacitacion agraria""",ies.capacitacionagraria.villaviciosa@educa.madrid.org
28004059,"IES ""cervantes""",ies.cervantes.madrid@educa.madrid.org
28032481,"IES ""ciudad de jaen""",ies.ciudaddejaen.madrid@educa.madrid.org
28037016,"IES ""ciudad de los ángeles""",ies.ciudaddelosangeles.madrid@educa.madrid.org
28030149,"IES ""ciudad de los poetas""",ies.ciudaddelospoetas.madrid@educa.madrid.org
28022724,"IES ""ciudad escolar""",ies.ciudadescolar.madrid@educa.madrid.org
28038884,"IES ""clara campoamor""",ies.claracampoamor.mostoles@educa.madrid.org
28042656,"IES ""clara del rey""",ies.claradelrey.madrid@educa.madrid.org
28000364,"IES ""complutense""",ies.complutense.alcala@educa.madrid.org
28020545,"IES ""conde de orgaz""",ies.condedeorgaz.madrid@educa.madrid.org
28071310,"IES ""cortes de cadiz""",ies.cortesdecadiz.elmolar@educa.madrid.org
28030186,"IES ""damaso alonso""",ies.damasoalonso.madrid@educa.madrid.org
28040714,"IES ""de guadarrama""",ies.guadarrama@educa.madrid.org
28041381,"IES ""de la cabrera""",ies.lacabrera@educa.madrid.org
28037089,"IES ""diego velazquez""",ies.velazquez.torrelodones@educa.madrid.org
28028374,"IES ""dionisio aguado""",ies.dionisioaguado.fuenlabrada@educa.madrid.org
28044744,"IES ""doctor marañon""",ies.maranon.alcala@educa.madrid.org
28042051,"IES ""dolores ibarruri""",ies.doloresibarruri.fuenlabrada@educa.madrid.org
28001629,"IES ""domenico scarlatti""",ies.domenicoscarlat.aranjuez@educa.madrid.org
28060397,"IES ""don pelayo""",ies.donpelayo.villalbilla@educa.madrid.org
28044756,"IES ""duque de rivas""",ies.duquederivas.rivas@educa.madrid.org
28020739,"IES ""eijo y garay""",ies.eijogaray.madrid@educa.madrid.org
28058676,"IES ""el alamo""",ies.elalamo.elalamo@educa.madrid.org
28040787,"IES ""el burgo-ignacio echeverría""",ies.burgoiecheverria.lasrozas@educa.madrid.org
28074852,"IES ""el cañaveral""",ies.elcanaveral.mostoles@educa.madrid.org
28001769,"IES ""el carrascal""",ies.elcarrascal.arganda@educa.madrid.org
28046364,"IES ""el escorial""",ies.elescorial.elescorial@educa.madrid.org
28013899,"IES ""el espinillo """,ies.elespinillo.madrid@educa.madrid.org
28019312,"IES ""el lago""",ies.ellago.madrid@educa.madrid.org
28044720,"IES ""el olivo""",ies.elolivo.parla@educa.madrid.org
28041366,"IES ""el pinar""",ies.elpinar.alcorcon@educa.madrid.org
28078547,"IES ""elisa soriano fischer""",ies.elisasorianofischer.getafe@educa.madrid.org
28018435,"IES ""emilio castelar""",ies.emiliocastelar.madrid@educa.madrid.org
28020958,"IES ""emperatriz maria de austria""",ies.emperatrizmaria.madrid@educa.madrid.org
28032559,"IES ""enrique tierno galvan""",ies.tiernogalvan.parla@educa.madrid.org
28037004,"IES ""enrique tierno galvan""",ies.tiernogalvan.leganes@educa.madrid.org
28020703,"IES ""enrique tierno galvan""",ies.tiernogalvan.madrid@educa.madrid.org
28058615,"IES ""escuela de hosteleria y turismo""",ies.hosteleria.alcala@educa.madrid.org
28046376,"IES ""escuela de la vid""",ies.vid.madrid@educa.madrid.org
28031555,"IES ""escuela superior de hosteleria y turismo""",ies.hosteleria.madrid@educa.madrid.org
28046522,"IES ""europa""",ies.europa.rivas@educa.madrid.org
28042668,"IES ""europa""",ies.europa.mostoles@educa.madrid.org
28077971,"IES ""federica montseny""",ies.federicamontsen.fuenlabrada@educa.madrid.org
28048476,"IES ""federico garcia lorca""",ies.garcialorca.lasrozas@educa.madrid.org
28025828,"IES ""felipe ii""",ies.felipesegundo.madrid@educa.madrid.org
28023194,"IES ""felipe trigo""",ies.felipetrigo.mostoles@educa.madrid.org
28069391,"IES ""fernando fernan gomez""",ies.fernangomez.humanes@educa.madrid.org
28030137,"IES ""fortuny""",ies.fortuny.madrid@educa.madrid.org
28079394,"IES ""francisca de pedraza""",ies.franciscadepedraza.alcala@educa.madrid.org
28074918,"IES ""francisco ayala""",ies.franciscoayala.madrid@educa.madrid.org
28046251,"IES ""francisco ayala""",ies.franciscoayala.hoyodemanzanares@educa.madrid.org
28045633,"IES ""francisco de goya""",ies.goya.madrid@educa.madrid.org
28044902,"IES ""francisco de quevedo""",ies.quevedo.madrid@educa.madrid.org
28000753,"IES ""francisco giner de los rios""",ies.ginerdelosrios.alcobendas@educa.madrid.org
28038367,"IES ""francisco tomas y valiente""",ies.tomasyvaliente.madrid@educa.madrid.org
28062035,"IES ""francisco umbral""",ies.franciscoumbral.ciempozuelos@educa.madrid.org
28050549,"IES ""gabriel cisneros""",ies.gabrielcisneros.mostoles@educa.madrid.org
